feature_id	feature_start	feature_stop	susC	susD	susEF	starch_active_domain	localization	coverage_ratio	opf_id	ko_list	architecture	product_description	cazy_domain_list
B1B_01895	10865	9381					CY	1.11567048738728	Opf00318	K01897	AMP-binding:AMP-binding_C	Long-chain-fatty-acid--CoA ligase FadD15	
B1B_01896	535	759					CY	3.95848337603742			HTH_24:HTH_36	hypothetical protein	
B1B_01897	866	159					CY	1.06972466877122	Opf03674			hypothetical protein	
B1B_01898	966	1619					CY	0.0016416790110909	Opf13014			hypothetical protein	
B1B_01899	2496	1603					CY	0.00485066898804523	Opf03347	K10536	PAD_porph	Agmatine deiminase	
B1B_01900	2586	3509					CY	0.472404107480919	Opf01071		WYL	hypothetical protein	
B1B_01901	282	1955					PP	0.995678020122166	Opf02004	K01138	Sulfatase:DUF4976:Phosphoesterase:Sulfatase_C:DUF4994	N-acetylgalactosamine-6-O-sulfatase	
B1B_01902	2097	2681					CY	0.930448311554588	Opf01389		cNMP_binding	hypothetical protein	
B1B_01903	317	1666					CY	1.15323248917552	Opf03114	K07133	AAA_14:DUF4143	hypothetical protein	
B1B_01904	56	769					PP	0.930547772658173	Opf03613			hypothetical protein	
B1B_01905	769	1158					CY	0.709869963368423	Opf07124		Lipid_DES:Lipid_DES	hypothetical protein	
B1B_01906	1022	1258					CY	0.98703910435408	Opf12923	K07133	AAA_14	hypothetical protein	
B1B_01907	1255	1404					CY	1.07348727278336				hypothetical protein	
B1B_01908	1078	206					CY	1.06426099667428	Opf00196	K03832	Peptidase_M48:TonB_C	hypothetical protein	
B1B_01909	1896	1117					CY	1.0166486039849	Opf00855		ExbD	hypothetical protein	
B1B_01910	2627	1902					CY	1.02728994424141	Opf00909		ExbD	hypothetical protein	
B1B_01911	3543	2686					CY	1.02051974676526	Opf00952	K03561	Yip1:MotA_ExbB	Tol-Pal system protein TolQ	
B1B_01912	5248	3998					CY	0.938691402959616	Opf00843	K00927	PGK	Phosphoglycerate kinase	
B1B_01913	5446	6981					CY	1.06175900650498	Opf00240	K06958	APH:ATP_bind_2	RNase adapter protein RapZ	
B1B_01914	6987	7721					CY	1.15044455731937	Opf00130	K00992	NTP_transf_3:NTP_transferase	UTP--glucose-1-phosphate uridylyltransferase	
B1B_01915	7884	7702					CY	1.08964218657853	Opf05098		DcuC	hypothetical protein	
B1B_01916	9084	7975					CY	0.94303529677816	Opf00760	K02835	PCRF:RF-1	Peptide chain release factor 1	
B1B_01917	9223	9762					CY	1.07786407168241	Opf00494	K02959	Ribosomal_S16:D5_N:D5_N	hypothetical protein	
B1B_01918	11211	9961					CY	1.05189730673584	Opf02352		Bac_DNA_binding:Di19_C:Di19_C:DUF1510	Integration host factor subunit alpha	
B1B_01919	11483	11211					CY	1.14614904918136	Opf03909	K03530	Bac_DNA_binding	DNA-binding protein HU	
B1B_01920	11843	12733					PP	1.14767373908778	Opf01236	K09973	TraB	hypothetical protein	
B1B_01921	13005	14381					CY	1.0243672814753	Opf01811	K01667	Beta_elim_lyase	Tyrosine phenol-lyase	
B1B_01922	15925	14396					CY	1.10887029616077	Opf00058	K16053	Fig1:Fig1:MS_channel	hypothetical protein	
B1B_01923	15975	16109					CY	1.13317442695975	Opf08425		BTK:BTK	hypothetical protein	
B1B_01924	17074	16133					PP	1.04629510332644	Opf00064	K21471	Peptidase_M23:LysM	hypothetical protein	CBM50
B1B_01925	17610	17149					CY	0.996990499896569	Opf00876	K00940	NDK	Nucleoside diphosphate kinase	
B1B_01926	19496	17913					PP	1.02978240197277	Opf01717	K01134	Sulfatase:DUF4994	N-acetylgalactosamine-6-O-sulfatase	
B1B_01927	21079	19532					PP	1.02371688766029	Opf14129		TPR_12:TPR_9:TPR_2:TPR_8:RuvA_C:ANAPC3:TPR_19:TPR_8:ANAPC3:TPR_8	hypothetical protein	GT41,GT41,GT41
B1B_01928	21923	21093					CY	1.04956649167608	Opf00579	K01627	DAHP_synth_1	2-dehydro-3-deoxyphosphooctonate aldolase	
B1B_01929	22642	21920					CY	1.09135622092697	Opf00288	K09761	Methyltrans_RNA	Ribosomal RNA small subunit methyltransferase E	
B1B_01930	23995	22658					CY	1.05683038188275	Opf00193	K03289	Nuc_H_symport	Xanthosine permease	
B1B_01931	24778	24134					CY	1.07046930493105	Opf03291		HTH_Crp_2:cNMP_binding:Med31:HTH_Crp_2	hypothetical protein	
B1B_01932	25010	24936					CY	1.04805102820298				tRNA-Met(cat)	
B1B_01933	66	323					CY	0.0308224828760441	Opf02662		ArdA	hypothetical protein	
B1B_01934	1814	387					CY	0.0243151800426445	Opf01788	K03655	AlbA_2:HATPase_c_4:HTH_11	hypothetical protein	
B1B_01935	1922	2905					CY	0.0251145401078065	Opf01987		CLP_protease:Sugarporin_N	hypothetical protein	
B1B_01936	2948	3907					CY	0.0315702524597549	Opf03721			hypothetical protein	
B1B_01937	3947	4519					CY	0.0243036876230823	Opf03027			hypothetical protein	
B1B_01938	4544	5251					CY	0.0279208886784079	Opf02229		Pribosyltran	hypothetical protein	
B1B_01939	6030	5248					CY	0.0247698768050732	Opf09908		Redoxin:Tfb5	Thiol-disulfide oxidoreductase ResA	
B1B_01940	412	317					CY	0.00111998582963786				hypothetical protein	
B1B_01941	681	409					CY	0.000761118964872867	Opf11733			hypothetical protein	
B1B_01942	1001	1840					CY	0.000894481830948454	Opf04631	K14623	Bro-N:DUF5053:Bro-N	hypothetical protein	
B1B_01943	1	426					CY	1.17477693005451	Opf02540	K07126		hypothetical protein	
B1B_01944	468	728					PP	0.810482464711	Opf07907		DUF5305	hypothetical protein	
B1B_01945	796	1035					CY	0.77788956976049	Opf02695		Flavodoxin_5	hypothetical protein	
B1B_01946	69	704					CY	1.11367068882926	Opf00408	K00973	Hexapep:Hexapep:Hexapep:Hexapep	hypothetical protein	
B1B_01947	898	1281					CY	0.94031806116885	Opf01849	K02950	Ribosom_S12_S23	30S ribosomal protein S12	
B1B_01948	1423	1899					CY	0.956295315744716	Opf01015	K02992	Ribosomal_S7	30S ribosomal protein S7	
B1B_01949	1917	4040					CY	1.00667797219319	Opf00888	K02355	GTP_EFTU:GTP_EFTU_D2:EFG_II:EFG_IV:EFG_C	Elongation factor G	
B1B_01950	4059	4364					CY	1.00527249123198	Opf01635	K02946	Ribosomal_S10	30S ribosomal protein S10	
B1B_01951	4454	5071					CY	1.04048143364876	Opf01059	K02906	Ribosomal_L3:Ribosomal_L3:Ribosomal_L3	50S ribosomal protein L3	
B1B_01952	5071	5703					CY	0.93902919756759	Opf01084	K02926	Ribosomal_L4	50S ribosomal protein L4	
B1B_01953	5721	6011					CY	0.917084955436244	Opf00901	K02892	Ribosomal_L23	50S ribosomal protein L23	
B1B_01954	6018	6845					CY	0.942810139634932	Opf01091	K02886	Myosin_N:Ribosomal_L2:Ribosomal_L2_C	50S ribosomal protein L2	
B1B_01955	6865	7134					CY	0.974783211770629	Opf01298	K02965	Ribosomal_S19	30S ribosomal protein S19	
B1B_01956	7177	7581					CY	0.963190772008511	Opf01159	K02890	Ribosomal_L22	hypothetical protein	
B1B_01957	7591	8322					CY	1.00509413774913	Opf01110	K02982	KH_5:KH_2:Ribosomal_S3_C	30S ribosomal protein S3	
B1B_01958	8338	8769					CY	1.0536283052379	Opf01196	K02878	Ribosomal_L16	50S ribosomal protein L16	
B1B_01959	9033	9254					CY	1.07491383507443	Opf00995	K02904	Ribosomal_L29	hypothetical protein	
B1B_01960	9276	9536					CY	1.0577750887898	Opf01197	K02961	Ribosomal_S17	30S ribosomal protein S17	
B1B_01961	9539	9904					CY	1.07321176578317	Opf01572	K02874	Ribosomal_L14	50S ribosomal protein L14	
B1B_01962	9926	10246					CY	1.06008736507122	Opf01049	K02895	KOW:ribosomal_L24	50S ribosomal protein L24	
B1B_01963	10246	10785					CY	0.864457725793391	Opf00921	K02931	Ribosomal_L5:Ribosomal_L5_C	50S ribosomal protein L5	
B1B_01964	10792	11094					CY	0.893053659779535	Opf00975	K02954	Ribosomal_S14	30S ribosomal protein S14	
B1B_01965	11272	11670					CY	0.970940866153239	Opf01104	K02994	Ribosomal_S8	30S ribosomal protein S8	
B1B_01966	11684	12238					CY	0.982493074720146	Opf00751	K02933	Ribosomal_L6:Ribosomal_L6	50S ribosomal protein L6	
B1B_01967	12252	12593					CY	0.89204571042669	Opf01052	K02881	Ribosomal_L18p	50S ribosomal protein L18	
B1B_01968	12603	13124					CY	1.05057425559994	Opf00980	K02988	Ribosomal_S5:Ribosomal_S5_C	30S ribosomal protein S5	
B1B_01969	13134	13313					CY	0.947691953424132	Opf01065	K02907	Ribosomal_L30	50S ribosomal protein L30	
B1B_01970	13330	13776					CY	0.972636145243051	Opf00979	K02876	Ribosomal_L27A	50S ribosomal protein L15	
B1B_01971	13789	15126					CY	1.00881724634128	Opf01026	K03076	Pox_I5:SecY	Protein translocase subunit SecY	
B1B_01972	15153	15935					CY	1.02822797582784	Opf00708	K01265	Peptidase_M24	Methionine aminopeptidase 1	
B1B_01973	15964	16182					CY	0.988742025850441	Opf01397	K02518	eIF-1a	Translation initiation factor IF-1	
B1B_01974	16217	16333					CY	1.04637851835532	Opf02086		Ribosomal_L36	hypothetical protein	
B1B_01975	16481	16861					CY	1.04056420843987	Opf01019	K02952	Ribosomal_S13	30S ribosomal protein S13	
B1B_01976	16874	17263					CY	1.05401409995589	Opf01546	K02948	Ribosomal_S11	30S ribosomal protein S11	
B1B_01977	17421	18026					CY	0.939684155255057	Opf01089	K02986	Ribosomal_S4:S4	30S ribosomal protein S4	
B1B_01978	18043	19041					CY	1.05236581982464	Opf01063	K03040	RNA_pol_L:RNA_pol_A_CTD	DNA-directed RNA polymerase subunit alpha	
B1B_01979	19048	19551					CY	1.02576843476553	Opf00706	K02879	Ribosomal_L17:Ribosomal_L17	hypothetical protein	
B1B_01980	1489	59					CY	1.09672193945332	Opf00261	K06131	PLDc_N:PLDc_2:PLDc_2	Major cardiolipin synthase ClsA	
B1B_01981	2307	1720					CY	1.02264974941282	Opf00287		DUF3109	hypothetical protein	
B1B_01982	3585	2326					PP	1.0106638290158	Opf00260		DUF5103	hypothetical protein	
B1B_01983	4308	3640					CY	1.02440201701285	Opf00392	K03648	UDG	Uracil-DNA glycosylase	
B1B_01984	4792	4412					CY	0.690536701827307	Opf00392	K03648	UDG	Uracil-DNA glycosylase	
B1B_01985	4994	5066					CY	3.63218343682636				tRNA-Arg(ccg)	
B1B_01986	8021	5238					PP	1.24082301473902		K01364	Inhibitor_I69:Peptidase_C10:Big_2	hypothetical protein	CBM57,CBM57
B1B_01987	248	1246					CY	1.03931317133675	Opf02345		Glyco_hydro_43	hypothetical protein	GH43_17
B1B_01988	1243	3237				GH97	PP	1.01680804542313	Opf01284	K01187	GH97_N:Glyco_hydro_97:GH97_C	Retaining alpha-galactosidase	GH97
B1B_01989	3272	5578				GH31	PP	1.00010262862948	Opf01473	K01187	DUF4968:Glyco_hydro_31:DUF5110	hypothetical protein	GH31
B1B_01990	5709	7526					PP	1.01398598431835	Opf02072	K01190	Glyco_hydro_2_N:Glyco_hydro_2:Glyco_hydro_2_C	Beta-galactosidase	GH2
B1B_01991	7523	9451					CY	1.02760916603704	Opf01951	K05970	SASA:Glyco_hydro_2_N:Glyco_hydro_2_N:SASA	hypothetical protein	CE6,CE6,GH2,CE6
B1B_01992	9642	11879					PP	1.0514104285799	Opf00041	K05349	Glyco_hydro_3:Glyco_hydro_3_C:Fn3-like	Beta-glucosidase BoGH3A	GH3,GH43_34
B1B_01993	12154	11900					CY	1.37379175641987	Opf13476			hypothetical protein	
B1B_01994	2233	335					CY	1.01053785378255	Opf01018	K04043	HSP70	Chaperone protein DnaK	
B1B_01995	46	570					CY	0.999753434630012	Opf00711	K00759	Pribosyltran	Adenine phosphoribosyltransferase	
B1B_01996	667	2661					CY	1.02943930240192	Opf00469	K03703	GIY-YIG:5_3_exonuc:UvrC_HhH_N:HHH_2	UvrABC system protein C	
B1B_01997	3118	3858					OM	1.16120315720657	Opf00799	K03286	Gly-zipper_Omp:OmpA:N-SET:OmpA	putative lipoprotein YiaD	AA5
B1B_01998	4234	4833					PP	0.988278540982322	Opf00029		DUF3575	hypothetical protein	
B1B_01999	4847	6313					PP	0.927514421196269	Opf04785		DUF3868:OmpA:DUF3868:TPR_19:TPR_2	hypothetical protein	
B1B_02000	51	1670					CY	1.20558691317375	Opf03426		Fimbrillin_C	hypothetical protein	
B1B_02001	1795	2817					PP	0.958877921524562	Opf01988		Mfa2	hypothetical protein	
B1B_02002	2842	4392					OM	1.11948769854365	Opf04283			hypothetical protein	
B1B_02003	4373	4603					CY	1.01995449692492	Opf04283			hypothetical protein	
B1B_02004	4667	6973					OM	1.07992818019626	Opf03442		P_gingi_FimA:DUF1566:DUF1566:DUF1566:DUF1566	hypothetical protein	
B1B_02005	213	1529					OM	0.98660063235615	Opf04216			hypothetical protein	
B1B_02006	663	274					CY	0.119071657390571	Opf01728		HxlR	putative HTH-type transcriptional regulator YybR	
B1B_02007	910	1293					CY	0.00588888406621703	Opf01993		Lumazine_bd_2:Uteroglobin	hypothetical protein	
B1B_02008	1415	1296					CY	0.0241134545132654				hypothetical protein	
B1B_02009	1078	239					CY	1.0161400527318	Opf01007	K02967	Ribosomal_S2	30S ribosomal protein S2	GT26
B1B_02010	1558	1172					CY	0.962757433618124	Opf01105	K02996	Ribosomal_S9	30S ribosomal protein S9	
B1B_02011	2046	1567					CY	1.06245469560425	Opf01020	K02871	Ribosomal_L13	50S ribosomal protein L13	
B1B_02012	2070	2225					CY	1.1763093738391	Opf08550			hypothetical protein	
B1B_02013	3253	2270					CY	0.908128858617543	Opf01669	K04088	Band_7:Flot:Band_7_C	Protein QmcA	
B1B_02014	3748	3296					CY	0.978808610071957	Opf02030		NfeD	hypothetical protein	
B1B_02015	5239	3827					CY	0.932533370667266	Opf00669	K00970	PolyA_pol:PolyA_pol_RNAbd:HD:tRNA_NucTran2_2	CCA-adding enzyme	
B1B_02016	6437	5250					CY	0.971829908765762	Opf00299	K01271	Creatinase_N:Peptidase_M24	putative peptidase	
B1B_02017	6982	6443					PP	1.10104990709016	Opf12011		GldH_lipo	hypothetical protein	
B1B_02018	8266	6995					CY	0.973912768997802	Opf00255		PSP1:DUF4604	hypothetical protein	
B1B_02019	9817	8276					CY	0.956546868463013	Opf00844	K18682	DUF3552:KH_1:DUF3552:HD:DUF4404	Ribonuclease Y	
B1B_02020	10256	9969					CY	0.95775734849724	Opf03505		ZapA	hypothetical protein	
B1B_02021	10546	10253					CY	1.03185095106436	Opf04425		Sipho_Gp157:KIAA1328	hypothetical protein	
B1B_02022	12730	10640					PP	0.962089582261329	Opf01575	K09955	Glyco_hydro_127	Non-reducing end beta-L-arabinofuranosidase	GH127
B1B_02023	15472	12755					CY	0.999485548712594	Opf00788			LPS-assembly protein LptD	
B1B_02024	16381	15842					CY	1.06902792094499	Opf00243	K06950	HD	hypothetical protein	
B1B_02025	17419	16388					CY	0.900403005577837	Opf00894	K00826	Aminotran_4	Branched-chain-amino-acid aminotransferase	
B1B_02026	17795	17466					PP	1.06197284771644	Opf03910		DUF4307	hypothetical protein	
B1B_02027	19847	17976					CY	1.02636819620386	Opf00964	K02945	S1:S1:S1:S1:S1:S1	30S ribosomal protein S1	
B1B_02028	20854	20297					CY	1.32008736142196			CD20:DUF2500	hypothetical protein	
B1B_02029	20916	21710					PP	1.03112413155846	Opf00350	K07387	NT5C:Peptidase_M48	Metalloprotease LoiP	
B1B_02030	22200	21826					OM	0.969037331029116			Mit_KHE1	hypothetical protein	
B1B_02031	22411	23085					CY	0.973422054636342	Opf04047		SprT-like	hypothetical protein	
B1B_02032	27523	23072					PP	1.03732566103214	Opf05002		TPR_12:TPR_12:TPR_12:TPR_12:TPR_7:TPR_19:TPR_19:TPR_12:CHAT	hypothetical protein	
B1B_02033	27974	27702					CY	1.29856323265234	Opf00441	K11065	AhpC-TSA	Thiol peroxidase	
B1B_02034	28213	28298					CY	1.03440209277867				tRNA-Leu(taa)	
B1B_02035	28346	29710					CY	1.02836909486303	Opf00286	K03092	Sigma54_AID:Sigma54_CBD:Sigma54_DBD	RNA polymerase sigma-54 factor	
B1B_02036	29777	31069					PP	0.924619007571263	Opf03377		Tetraspannin:TCTP:Glycophorin_A:Glycophorin_A:HemX	hypothetical protein	
B1B_02037	31129	31211					CY	1.08981533184999				tRNA-Leu(caa)	
B1B_02038	31462	31725					CY	0.962521925688842	Opf01414	K03530	Bac_DNA_binding	DNA-binding protein HU 1	
B1B_02039	31935	33713					CY	1.00436058584289	Opf00883	K01887	Arg_tRNA_synt_N:tRNA-synt_1d:DALR_1	Arginine--tRNA ligase	
B1B_02040	33785	34504					CY	0.983850841825704	Opf00811	K06890	Bax1-I	Inner membrane protein YbhL	
B1B_02041	34516	34776					CY	0.917091033077191	Opf08107			hypothetical protein	
B1B_02042	35180	34863					CY	1.08861725544101	Opf03544			hypothetical protein	
B1B_02043	35395	37440				GH13_13	PP	1.01982407413712	Opf00838	K01200	CBM_48:Alpha-amylase:Alpha-amylase:Alpha-amylase:DUF3372	Pullulanase	GH13_1,CBM48,GH13_13,GH13_26,GH13_34
B1B_02044	38883	37552					CY	1.00689425616204	Opf00498	K03832	Peptidase_M56:Peptidase_M56:TonB_C	hypothetical protein	
B1B_02045	39269	38889					CY	1.19312809800482	Opf00033		Penicillinase_R	hypothetical protein	
B1B_02046	132	1052					CY	0.965920727623756	Opf00479	K00058	NAD_binding_2:2-Hacid_dh_C	Hydroxypyruvate reductase	
B1B_02047	1296	1096					CY	0.385011281870915	Opf08867			hypothetical protein	
B1B_02048	1331	5734					CY	0.0026999607510872			HATPase_c_3:DUF3883	hypothetical protein	
B1B_02049	1648	425					PP	1.01952516810886	Opf01924		OmpA:DUF3575	hypothetical protein	
B1B_02050	1987	2913					OM	1.08964300913563	Opf16160			hypothetical protein	
B1B_02051	2936	4096					CY	1.06487645183689	Opf01400		PagL:PagL	hypothetical protein	
B1B_02052	5229	5008					CY	1.11997986907629			PIG-H	hypothetical protein	
B1B_02053	759	331					CY	0.00413790225619534	Opf05096			hypothetical protein	
B1B_02054	1046	756					CY	0.000673335316048074			MUG113	hypothetical protein	
B1B_02055	1291	1043					CY	0.000665026448384536	Opf13401			hypothetical protein	
B1B_02056	2771	1275					CY	0.00382940231129724	Opf02247	K03655	MarR_2:AlbA_2:HATPase_c_4:TrmB	hypothetical protein	
B1B_02057	3433	2768					CY	0.00409344802207705	Opf15479		DUF2092:DUF2092:DUF2092	hypothetical protein	
B1B_02058	145	23					CY	1.12065088006804				hypothetical protein	
B1B_02059	146	1111					CY	1.02882588215285	Opf00810	K03110	SRP54_N:SRP54	Signal recognition particle receptor FtsY	
B1B_02060	1184	2452					CY	1.00999522874902	Opf00219	K14441	UPF0004:Radical_SAM:RNA_binding	Ribosomal protein S12 methylthiotransferase RimO	GH84,GH84
B1B_02061	2460	3470					CY	1.00781070628822	Opf09005	K02361	YqzH:Chorismate_bind	Isochorismate synthase MenF	
B1B_02062	3537	5546					CY	1.07362629185985	Opf00052	K07386	Peptidase_M13_N:Peptidase_M13	Neutral endopeptidase	
B1B_02063	5619	6506					PP	1.04847434837592	Opf15352		DUF2807:DUF2807	hypothetical protein	
B1B_02064	803	531					CY	0.577999256028188	Opf01141		HxlR	HTH-type transcriptional activator HxlR	
B1B_02065	1868	1023					OM	1.39709924454058	Opf02050	K01186	Glyco_hydro_16	Glucan endo-1,3-beta-glucosidase A1	GH16
B1B_02066	5607	2035					CY	1.15871803475607	Opf02944	K19694	SGL:Reg_prop:Reg_prop:CNH:Reg_prop:Reg_prop:Reg_prop:Reg_prop:PQQ_2:Reg_prop:Y_Y_Y:Sigma_reg_N:HisKA:HATPase_c:CNH:Response_reg:HTH_18	Sensor histidine kinase RcsC	
B1B_02067	928	503					CY	0.0225895198604787			DUF3859	hypothetical protein	
B1B_02068	37	125					CY	2.0792326890749				tRNA-Ser(gga)	
B1B_02069	303	1436					CY	0.233340954595084	Opf02592	K07133	AAA_14:DUF4143	hypothetical protein	
B1B_02070	1919	1698					CY	0.000146783498427501	Opf07943			hypothetical protein	
B1B_02071	2632	2294					PP	0.000359522642565814			LRR_5	hypothetical protein	
B1B_02072	3519	3043					IM	0.00558004566929244	Opf05288			hypothetical protein	
B1B_02073	5239	3953					PP	0.00195695767080404	Opf04768	K03797	Peptidase_S41	hypothetical protein	
B1B_02074	6559	5390				CBM20	PP	0.000635084028033669	Opf03802	K07017	Esterase:CBM_20	hypothetical protein	CE1,CBM20
B1B_02075	43	2187					CY	1.82004882006225	Opf00026		SNF2_N:Helicase_C:PCRF:Helicase_C:ABC_tran_CTD:Macoilin	hypothetical protein	
B1B_02076	2952	2260					CY	1.98806446442983	Opf00148	K02483	Response_reg:Trans_reg_C	Transcriptional activator protein CopR	
B1B_02077	4258	2939					CY	1.99681593525804	Opf00241	K07636	Sigma_reg_N:HisKA:5-nucleotidase:PspB:HisKA:HATPase_c	Adaptive-response sensory-kinase SasA	
B1B_02078	4390	6741					PP	2.19363473401719	Opf03052		Plug	hypothetical protein	
B1B_02079	6777	7661					PP	2.1198981869661	Opf03646		MHCassoc_trimer:Porph_ging:Porph_ging:MHCassoc_trimer	hypothetical protein	
B1B_02080	53	694					CY	1.07755611404939	Opf01269	K07713	Sigma54_activ_2:HTH_8	Nitrogen fixation protein VnfA	
B1B_02081	1184	1405					CY	0.858267189568876	Opf06733			hypothetical protein	
B1B_02082	1410	1772					CY	0.85529580115825	Opf03984		HTH_17	hypothetical protein	
B1B_02083	1798	3219					CY	0.808645310351846	Opf00034		DUF4099:DUF3945:DUF3945:DUF3945:DUF3945	hypothetical protein	
B1B_02084	3441	4976					CY	0.795654474804366	Opf03783	K03169	Toprim:Topoisom_bac:Topoisom_bac	DNA topoisomerase 3	
B1B_02085	5149	4955					CY	0.868714470190505	Opf12940			hypothetical protein	
B1B_02086	5182	5490					CY	0.873066036957862	Opf04426		HTH_17:HTH_17	hypothetical protein	
B1B_02087	5468	5758					CY	0.974357589367459	Opf02082		HTH_Mga:HTH_17	hypothetical protein	
B1B_02088	7056	5824					CY	0.853544413794083	Opf00854	K04763	Arm-DNA-bind_5:Phage_int_SAM_5:Phage_integrase	Tyrosine recombinase XerC	
B1B_02089	7642	7569					CY	0.507301967925152				tRNA-Lys(ctt)	
B1B_02090	8466	7768					CY	0.967058932939804	Opf00904	K07507	MgtC	hypothetical protein	
B1B_02091	9885	8488					CY	0.905552021117263	Opf00534	K01144	AAA_30:UvrD_C_2	ATP-dependent RecD-like DNA helicase	
B1B_02092	10856	10392					CY	0.952237875038039	Opf06227			hypothetical protein	
B1B_02093	896	396					CY	0.551605075030436	Opf00441	K11065	Redoxin	Thiol peroxidase	
B1B_02094	36	293					CY	0.263517166202558	Opf14939			hypothetical protein	
B1B_02095	970	512					CY	0.420298833233396	Opf00281	K06168	TRAM	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	
B1B_02096	299	156					CY	1.63577507453807	Opf11836			hypothetical protein	
B1B_02097	368	946					CY	1.03680901189067	Opf02419		cNMP_binding:cNMP_binding	hypothetical protein	
B1B_02098	1013	1375					PP	1.07293393982306	Opf04609		Mannitol_dh	hypothetical protein	
B1B_02099	1382	2074					CY	1.01501922310822	Opf01929	K07124	adh_short	hypothetical protein	
B1B_02100	2102	3265					CY	1.08058579034989	Opf05689			hypothetical protein	
B1B_02101	3313	3627					OM	0.663527132346386	Opf11902		DUF4999	hypothetical protein	
B1B_02102	43	2802	1				CY	1.17987539321801	Opf01960	K21573	Plug:TonB_dep_Rec	TonB-dependent receptor P3	
